APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,month_num,quarter,season,modal_price_per_kg,min_price_per_kg,max_price_per_kg,price_spread_qtl,commodity_season_median,deviation_from_seasonal_median_pct,price_detector_status
Osmanabad,Tomato,2016,June,909,2271,5037,3640,2016-06-01,Osmanabad,Maharashtra,6,2,Monsoon,36.4,22.71,50.37,2766,1229.5,196.06,Inflated Price / Hoarding Alert
Osmanabad,Brinjal,2015,June,79,970,3000,1985,2015-06-01,Osmanabad,Maharashtra,6,2,Monsoon,19.85,9.7,30.0,2030,1567.0,26.68,Inflated Price / Hoarding Alert
Osmanabad,Brinjal,2016,June,111,1016,2488,1750,2016-06-01,Osmanabad,Maharashtra,6,2,Monsoon,17.5,10.16,24.88,1472,1567.0,11.68,Normal / Fair Mandi Price
Osmanabad,Garlic,2016,June,10,2350,8250,5350,2016-06-01,Osmanabad,Maharashtra,6,2,Monsoon,53.5,23.5,82.5,5900,6422.5,-16.7,Normal / Fair Mandi Price
Paranda,Onion,2016,June,597,111,544,299,2016-06-01,Osmanabad,Maharashtra,6,2,Monsoon,2.99,1.11,5.44,433,1051.5,-71.56,Distress Glut / Price Crash
Osmanabad,Ladies Finger,2016,March,3,1500,3500,2500,2016-03-01,Osmanabad,Maharashtra,3,1,Summer/Zaid,25.0,15.0,35.0,2000,2250.0,11.11,Normal / Fair Mandi Price
Osmanabad,Flower,2016,March,35,500,1500,1000,2016-03-01,Osmanabad,Maharashtra,3,1,Summer/Zaid,10.0,5.0,15.0,1000,1043.0,-4.12,Normal / Fair Mandi Price
Osmanabad,Carrot,2016,March,27,600,2500,1550,2016-03-01,Osmanabad,Maharashtra,3,1,Summer/Zaid,15.5,6.0,25.0,1900,1113.5,39.2,Inflated Price / Hoarding Alert
Osmanabad,Cucumber,2016,March,6,1000,1500,1250,2016-03-01,Osmanabad,Maharashtra,3,1,Summer/Zaid,12.5,10.0,15.0,500,1483.5,-15.74,Normal / Fair Mandi Price
Osmanabad,Onion,2016,March,10,600,1100,850,2016-03-01,Osmanabad,Maharashtra,3,1,Summer/Zaid,8.5,6.0,11.0,500,770.0,10.39,Normal / Fair Mandi Price
Osmanabad,Cabbage,2016,March,16,500,1200,850,2016-03-01,Osmanabad,Maharashtra,3,1,Summer/Zaid,8.5,5.0,12.0,700,622.5,36.55,Inflated Price / Hoarding Alert
Osmanabad,Capsicum,2016,March,14,1500,3000,2300,2016-03-01,Osmanabad,Maharashtra,3,1,Summer/Zaid,23.0,15.0,30.0,1500,2317.0,-0.73,Normal / Fair Mandi Price
Osmanabad,Tomato,2016,March,7,650,700,675,2016-03-01,Osmanabad,Maharashtra,3,1,Summer/Zaid,6.75,6.5,7.0,50,898.5,-24.87,Normal / Fair Mandi Price
Paranda,Onion,2016,March,3464,80,935,583,2016-03-01,Osmanabad,Maharashtra,3,1,Summer/Zaid,5.83,0.8,9.35,855,770.0,-24.29,Normal / Fair Mandi Price
Osmanabad,Ginger (Fresh),2015,May,126,1870,3860,2910,2015-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,29.1,18.7,38.6,1990,2682.0,8.5,Normal / Fair Mandi Price
Osmanabad,Ginger (Fresh),2016,May,25,1850,4250,3050,2016-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,30.5,18.5,42.5,2400,2682.0,13.72,Normal / Fair Mandi Price
Osmanabad,Potato,2015,May,12,400,900,650,2015-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,6.5,4.0,9.0,500,1071.0,-39.31,Distress Glut / Price Crash
Osmanabad,Ladies Finger,2015,May,12,933,3000,1967,2015-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,19.67,9.33,30.0,2067,2250.0,-12.58,Normal / Fair Mandi Price
Osmanabad,Ladies Finger,2016,May,23,1490,3320,2380,2016-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,23.8,14.9,33.2,1830,2250.0,5.78,Normal / Fair Mandi Price
Osmanabad,Bottle Gourd,2015,May,7,700,1500,1150,2015-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,11.5,7.0,15.0,800,1021.0,12.63,Normal / Fair Mandi Price
Osmanabad,Bottle Gourd,2016,May,21,1075,1625,1350,2016-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,13.5,10.75,16.25,550,1021.0,32.22,Inflated Price / Hoarding Alert
Osmanabad,Flower,2015,May,79,2135,3885,3000,2015-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,30.0,21.35,38.85,1750,1043.0,187.63,Inflated Price / Hoarding Alert
Osmanabad,Flower,2016,May,52,1858,3958,2908,2016-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,29.08,18.58,39.58,2100,1043.0,178.81,Inflated Price / Hoarding Alert
Osmanabad,Carrot,2015,May,3,1300,1400,1350,2015-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,13.5,13.0,14.0,100,1113.5,21.24,Normal / Fair Mandi Price
Osmanabad,Cluster Bean,2015,May,17,900,2033,1467,2015-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,14.67,9.0,20.33,1133,3167.0,-53.68,Distress Glut / Price Crash
Osmanabad,Cluster Bean,2016,May,27,1220,2470,1840,2016-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,18.4,12.2,24.7,1250,3167.0,-41.9,Distress Glut / Price Crash
Osmanabad,Cucumber,2015,May,28,620,1900,1300,2015-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,13.0,6.2,19.0,1280,1483.5,-12.37,Normal / Fair Mandi Price
Osmanabad,Cucumber,2016,May,62,750,2071,1407,2016-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,14.07,7.5,20.71,1321,1483.5,-5.16,Normal / Fair Mandi Price
Osmanabad,Onion,2015,May,326,914,1650,1284,2015-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,12.84,9.14,16.5,736,770.0,66.75,Inflated Price / Hoarding Alert
Osmanabad,Onion,2016,May,18,650,815,733,2016-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,7.33,6.5,8.15,165,770.0,-4.81,Normal / Fair Mandi Price
Osmanabad,Bitter Gourd,2015,May,4,600,3000,1800,2015-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,18.0,6.0,30.0,2400,3211.0,-43.94,Distress Glut / Price Crash
Osmanabad,Cabbage,2015,May,84,563,794,675,2015-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,6.75,5.63,7.94,231,622.5,8.43,Normal / Fair Mandi Price
Osmanabad,Cabbage,2016,May,124,1213,1975,1594,2016-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,15.94,12.13,19.75,762,622.5,156.06,Inflated Price / Hoarding Alert
Osmanabad,Capsicum,2015,May,200,2144,3100,2638,2015-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,26.38,21.44,31.0,956,2317.0,13.85,Normal / Fair Mandi Price
Osmanabad,Capsicum,2016,May,33,3580,5000,4320,2016-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,43.2,35.8,50.0,1420,2317.0,86.45,Inflated Price / Hoarding Alert
Osmanabad,Tomato,2015,May,711,602,1379,981,2015-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,9.81,6.02,13.79,777,898.5,9.18,Normal / Fair Mandi Price
Osmanabad,Tomato,2016,May,426,1313,3325,2319,2016-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,23.19,13.13,33.25,2012,898.5,158.1,Inflated Price / Hoarding Alert
Osmanabad,Brinjal,2015,May,143,950,2902,1902,2015-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,19.02,9.5,29.02,1952,1243.0,53.02,Inflated Price / Hoarding Alert
Osmanabad,Brinjal,2016,May,24,960,2420,1640,2016-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,16.4,9.6,24.2,1460,1243.0,31.94,Inflated Price / Hoarding Alert
Paranda,Onion,2016,May,3959,62,587,286,2016-05-01,Osmanabad,Maharashtra,5,2,Summer/Zaid,2.86,0.62,5.87,525,770.0,-62.86,Distress Glut / Price Crash
Osmanabad,Ginger (Fresh),2015,November,10,1600,4500,3100,2015-11-01,Osmanabad,Maharashtra,11,4,Winter/Rabi,31.0,16.0,45.0,2900,3100.0,0.0,Normal / Fair Mandi Price
Osmanabad,Ladies Finger,2015,November,14,1350,2750,2050,2015-11-01,Osmanabad,Maharashtra,11,4,Winter/Rabi,20.5,13.5,27.5,1400,2543.0,-19.39,Normal / Fair Mandi Price
Osmanabad,Bottle Gourd,2015,November,3,700,1000,850,2015-11-01,Osmanabad,Maharashtra,11,4,Winter/Rabi,8.5,7.0,10.0,300,1002.0,-15.17,Normal / Fair Mandi Price
Osmanabad,Flower,2015,November,25,1500,3250,2375,2015-11-01,Osmanabad,Maharashtra,11,4,Winter/Rabi,23.75,15.0,32.5,1750,1108.0,114.35,Inflated Price / Hoarding Alert
Osmanabad,Cluster Bean,2015,November,15,1500,3250,2375,2015-11-01,Osmanabad,Maharashtra,11,4,Winter/Rabi,23.75,15.0,32.5,1750,3500.0,-32.14,Distress Glut / Price Crash
Osmanabad,Cucumber,2015,November,49,533,1333,933,2015-11-01,Osmanabad,Maharashtra,11,4,Winter/Rabi,9.33,5.33,13.33,800,1443.5,-35.37,Distress Glut / Price Crash
Osmanabad,Onion,2015,November,160,833,2467,1650,2015-11-01,Osmanabad,Maharashtra,11,4,Winter/Rabi,16.5,8.33,24.67,1634,1265.0,30.43,Inflated Price / Hoarding Alert
Osmanabad,Bitter Gourd,2015,November,13,1300,3750,2525,2015-11-01,Osmanabad,Maharashtra,11,4,Winter/Rabi,25.25,13.0,37.5,2450,2547.0,-0.86,Normal / Fair Mandi Price
Osmanabad,Cabbage,2015,November,87,700,1400,1050,2015-11-01,Osmanabad,Maharashtra,11,4,Winter/Rabi,10.5,7.0,14.0,700,735.5,42.76,Inflated Price / Hoarding Alert
Osmanabad,Capsicum,2015,November,30,1033,2500,1767,2015-11-01,Osmanabad,Maharashtra,11,4,Winter/Rabi,17.67,10.33,25.0,1467,1898.5,-6.93,Normal / Fair Mandi Price
Osmanabad,Tomato,2015,November,210,1033,2767,1900,2015-11-01,Osmanabad,Maharashtra,11,4,Winter/Rabi,19.0,10.33,27.67,1734,1183.0,60.61,Inflated Price / Hoarding Alert
Osmanabad,Brinjal,2015,November,78,1333,3317,2317,2015-11-01,Osmanabad,Maharashtra,11,4,Winter/Rabi,23.17,13.33,33.17,1984,1653.0,40.17,Inflated Price / Hoarding Alert
Paranda,Onion,2015,November,4601,275,2982,1609,2015-11-01,Osmanabad,Maharashtra,11,4,Winter/Rabi,16.09,2.75,29.82,2707,1265.0,27.19,Inflated Price / Hoarding Alert
Osmanabad,Ginger (Fresh),2015,October,32,2333,3833,3100,2015-10-01,Osmanabad,Maharashtra,10,4,Winter/Rabi,31.0,23.33,38.33,1500,3100.0,0.0,Normal / Fair Mandi Price
Osmanabad,Ladies Finger,2015,October,47,1375,3313,2338,2015-10-01,Osmanabad,Maharashtra,10,4,Winter/Rabi,23.38,13.75,33.13,1938,2543.0,-8.06,Normal / Fair Mandi Price
Osmanabad,Flower,2015,October,131,1600,3161,2371,2015-10-01,Osmanabad,Maharashtra,10,4,Winter/Rabi,23.71,16.0,31.61,1561,1108.0,113.99,Inflated Price / Hoarding Alert
Osmanabad,Cluster Bean,2015,October,66,2104,3654,2877,2015-10-01,Osmanabad,Maharashtra,10,4,Winter/Rabi,28.77,21.04,36.54,1550,3500.0,-17.8,Normal / Fair Mandi Price
Osmanabad,Cucumber,2015,October,216,889,1731,1306,2015-10-01,Osmanabad,Maharashtra,10,4,Winter/Rabi,13.06,8.89,17.31,842,1443.5,-9.53,Normal / Fair Mandi Price
Osmanabad,Onion,2015,October,363,1245,2719,1977,2015-10-01,Osmanabad,Maharashtra,10,4,Winter/Rabi,19.77,12.45,27.19,1474,1265.0,56.28,Inflated Price / Hoarding Alert
Osmanabad,Bitter Gourd,2015,October,28,1200,2830,2010,2015-10-01,Osmanabad,Maharashtra,10,4,Winter/Rabi,20.1,12.0,28.3,1630,2547.0,-21.08,Normal / Fair Mandi Price
Osmanabad,Cabbage,2015,October,217,565,985,773,2015-10-01,Osmanabad,Maharashtra,10,4,Winter/Rabi,7.73,5.65,9.85,420,735.5,5.1,Normal / Fair Mandi Price
Osmanabad,Capsicum,2015,October,123,1180,2247,1720,2015-10-01,Osmanabad,Maharashtra,10,4,Winter/Rabi,17.2,11.8,22.47,1067,1898.5,-9.4,Normal / Fair Mandi Price
Osmanabad,Ridge Gourd,2015,October,12,1800,4250,3025,2015-10-01,Osmanabad,Maharashtra,10,4,Winter/Rabi,30.25,18.0,42.5,2450,2854.0,5.99,Normal / Fair Mandi Price
Osmanabad,Tomato,2015,October,897,675,1785,1230,2015-10-01,Osmanabad,Maharashtra,10,4,Winter/Rabi,12.3,6.75,17.85,1110,1183.0,3.97,Normal / Fair Mandi Price
Osmanabad,Brinjal,2015,October,124,1303,3603,2456,2015-10-01,Osmanabad,Maharashtra,10,4,Winter/Rabi,24.56,13.03,36.03,2300,1653.0,48.58,Inflated Price / Hoarding Alert
Osmanabad,Onion,2016,September,3,700,700,700,2016-09-01,Osmanabad,Maharashtra,9,3,Monsoon,7.0,7.0,7.0,0,1051.5,-33.43,Distress Glut / Price Crash
Paranda,Onion,2016,September,136,150,550,275,2016-09-01,Osmanabad,Maharashtra,9,3,Monsoon,2.75,1.5,5.5,400,1051.5,-73.85,Distress Glut / Price Crash
Baramati,Onion,2015,April,350,400,1400,1150,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,11.5,4.0,14.0,1000,770.0,49.35,Inflated Price / Hoarding Alert
Baramati,Onion,2016,April,2462,163,661,463,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,4.63,1.63,6.61,498,770.0,-39.87,Distress Glut / Price Crash
Indapur,Onion,2015,April,813,185,1054,800,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,8.0,1.85,10.54,869,770.0,3.9,Normal / Fair Mandi Price
Indapur,Onion,2016,April,1396,108,608,347,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,3.47,1.08,6.08,500,770.0,-54.94,Distress Glut / Price Crash
Junnar,Potato,2015,April,660,500,900,700,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,7.0,5.0,9.0,400,1071.0,-34.64,Distress Glut / Price Crash
Junnar,Potato,2016,April,221,1033,1583,1513,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,15.13,10.33,15.83,550,1071.0,41.27,Inflated Price / Hoarding Alert
Junnar,Onion,2015,April,33640,514,1214,907,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,9.07,5.14,12.14,700,770.0,17.79,Normal / Fair Mandi Price
Junnar,Onion,2016,April,14481,493,964,907,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,9.07,4.93,9.64,471,770.0,17.79,Normal / Fair Mandi Price
Junnar (Alephata),Onion,2015,April,186837,895,1510,1245,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,12.45,8.95,15.1,615,770.0,61.69,Inflated Price / Hoarding Alert
Junnar (Alephata),Onion,2016,April,46954,500,993,886,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,8.86,5.0,9.93,493,770.0,15.06,Normal / Fair Mandi Price
Junnar (Narayangaon),Tomato,2015,April,19786,1450,2050,1710,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,17.1,14.5,20.5,600,898.5,90.32,Inflated Price / Hoarding Alert
Junnar (Narayangaon),Tomato,2016,April,62578,84,442,419,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,4.19,0.84,4.42,358,898.5,-53.37,Distress Glut / Price Crash
Junnar-Otur,Potato,2015,April,1309,767,1167,967,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,9.67,7.67,11.67,400,1071.0,-9.71,Normal / Fair Mandi Price
Junnar-Otur,Potato,2016,April,39,1200,1650,1500,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,15.0,12.0,16.5,450,1071.0,40.06,Inflated Price / Hoarding Alert
Junnar-Otur,Flower,2016,April,140,800,2100,1950,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,19.5,8.0,21.0,1300,1043.0,86.96,Inflated Price / Hoarding Alert
Junnar-Otur,Carrot,2016,April,8,800,1400,1300,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,13.0,8.0,14.0,600,1113.5,16.75,Normal / Fair Mandi Price
Junnar-Otur,Cucumber,2016,April,65,500,1900,1775,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,17.75,5.0,19.0,1400,1483.5,19.65,Normal / Fair Mandi Price
Junnar-Otur,Onion,2015,April,57501,892,1308,1092,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,10.92,8.92,13.08,416,770.0,41.82,Inflated Price / Hoarding Alert
Junnar-Otur,Onion,2016,April,9695,533,1010,983,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,9.83,5.33,10.1,477,770.0,27.66,Inflated Price / Hoarding Alert
Junnar-Otur,Cabbage,2016,April,259,300,613,558,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,5.58,3.0,6.13,313,622.5,-10.36,Normal / Fair Mandi Price
Junnar-Otur,Brinjal,2016,April,61,517,1467,1397,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,13.97,5.17,14.67,950,1243.0,12.39,Normal / Fair Mandi Price
Khed (Shel Pimpalgaon),Ladies Finger,2015,April,12,1605,1605,1605,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,16.05,16.05,16.05,0,2250.0,-28.67,Distress Glut / Price Crash
Khed (Shel Pimpalgaon),Bottle Gourd,2015,April,3,650,650,650,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,6.5,6.5,6.5,0,1021.0,-36.34,Distress Glut / Price Crash
Khed (Shel Pimpalgaon),Flower,2015,April,3,850,850,850,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,8.5,8.5,8.5,0,1043.0,-18.5,Normal / Fair Mandi Price
Khed (Shel Pimpalgaon),Cluster Bean,2015,April,39,1891,1937,1906,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,19.06,18.91,19.37,46,3167.0,-39.82,Distress Glut / Price Crash
Khed (Shel Pimpalgaon),Cluster Bean,2016,April,36,3492,3779,3596,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,35.96,34.92,37.79,287,3167.0,13.55,Normal / Fair Mandi Price
Khed (Shel Pimpalgaon),Cucumber,2015,April,9,640,640,640,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,6.4,6.4,6.4,0,1483.5,-56.86,Distress Glut / Price Crash
Khed (Shel Pimpalgaon),Brinjal,2015,April,21,470,470,470,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,4.7,4.7,4.7,0,1243.0,-62.19,Distress Glut / Price Crash
Khed-Chakan,Potato,2016,April,9617,1263,1550,1394,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,13.94,12.63,15.5,287,1071.0,30.16,Inflated Price / Hoarding Alert
Khed-Chakan,Ladies Finger,2016,April,2995,1777,2354,2075,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,20.75,17.77,23.54,577,2250.0,-7.78,Normal / Fair Mandi Price
Khed-Chakan,Bottle Gourd,2016,April,831,944,1248,1092,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,10.92,9.44,12.48,304,1021.0,6.95,Normal / Fair Mandi Price
Khed-Chakan,Flower,2016,April,3170,992,1376,1192,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,11.92,9.92,13.76,384,1043.0,14.29,Normal / Fair Mandi Price
Khed-Chakan,Carrot,2016,April,493,1000,1343,1164,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,11.64,10.0,13.43,343,1113.5,4.54,Normal / Fair Mandi Price
Khed-Chakan,Cluster Bean,2016,April,1146,3538,4577,4065,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,40.65,35.38,45.77,1039,3167.0,28.35,Inflated Price / Hoarding Alert
Khed-Chakan,Cucumber,2016,April,1054,1220,2328,1468,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,14.68,12.2,23.28,1108,1483.5,-1.04,Normal / Fair Mandi Price
Khed-Chakan,Onion,2016,April,35142,469,825,669,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,6.69,4.69,8.25,356,770.0,-13.12,Normal / Fair Mandi Price
Khed-Chakan,Bitter Gourd,2016,April,1074,3462,4288,3856,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,38.56,34.62,42.88,826,3211.0,20.09,Normal / Fair Mandi Price
Khed-Chakan,Cabbage,2016,April,3882,296,440,368,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,3.68,2.96,4.4,144,622.5,-40.88,Distress Glut / Price Crash
Khed-Chakan,Capsicum,2016,April,1598,2352,3044,2708,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,27.08,23.52,30.44,692,2317.0,16.88,Normal / Fair Mandi Price
Khed-Chakan,Tomato,2016,April,3465,496,758,635,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,6.35,4.96,7.58,262,898.5,-29.33,Distress Glut / Price Crash
Khed-Chakan,Brinjal,2016,April,1374,1281,1773,1523,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,15.23,12.81,17.73,492,1243.0,22.53,Normal / Fair Mandi Price
Manchar,Ladies Finger,2016,April,8,2250,3125,2650,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,26.5,22.5,31.25,875,2250.0,17.78,Normal / Fair Mandi Price
Manchar,Bottle Gourd,2016,April,7,200,1000,650,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,6.5,2.0,10.0,800,1021.0,-36.34,Distress Glut / Price Crash
Manchar,Flower,2016,April,561,900,1505,1175,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,11.75,9.0,15.05,605,1043.0,12.66,Normal / Fair Mandi Price
Manchar,Cluster Bean,2016,April,109,1500,5510,4200,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,42.0,15.0,55.1,4010,3167.0,32.62,Inflated Price / Hoarding Alert
Manchar,Cucumber,2016,April,124,475,1550,1050,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,10.5,4.75,15.5,1075,1483.5,-29.22,Distress Glut / Price Crash
Manchar,Onion,2016,April,2972,375,765,585,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,5.85,3.75,7.65,390,770.0,-24.03,Normal / Fair Mandi Price
Manchar,Cabbage,2016,April,427,175,525,355,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,3.55,1.75,5.25,350,622.5,-42.97,Distress Glut / Price Crash
Manchar,Capsicum,2016,April,3,1200,2500,1850,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,18.5,12.0,25.0,1300,2317.0,-20.16,Normal / Fair Mandi Price
Manchar,Brinjal,2016,April,113,375,1455,940,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,9.4,3.75,14.55,1080,1243.0,-24.38,Normal / Fair Mandi Price
Pune,Ginger (Fresh),2015,April,7496,1615,3518,2567,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,25.67,16.15,35.18,1903,2682.0,-4.29,Normal / Fair Mandi Price
Pune,Ginger (Fresh),2016,April,9875,1081,2407,2171,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,21.71,10.81,24.07,1326,2682.0,-19.05,Normal / Fair Mandi Price
Pune,Potato,2015,April,147225,560,1205,883,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,8.83,5.6,12.05,645,1071.0,-17.55,Normal / Fair Mandi Price
Pune,Potato,2016,April,150019,1125,1750,1475,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,14.75,11.25,17.5,625,1071.0,37.72,Inflated Price / Hoarding Alert
Pune,Ladies Finger,2015,April,5523,930,2725,1828,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,18.28,9.3,27.25,1795,2250.0,-18.76,Normal / Fair Mandi Price
Pune,Ladies Finger,2016,April,7279,1375,3670,3310,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,33.1,13.75,36.7,2295,2250.0,47.11,Inflated Price / Hoarding Alert
Pune,Bottle Gourd,2015,April,2184,368,911,639,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,6.39,3.68,9.11,543,1021.0,-37.41,Distress Glut / Price Crash
Pune,Bottle Gourd,2016,April,3322,748,1776,1519,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,15.19,7.48,17.76,1028,1021.0,48.78,Inflated Price / Hoarding Alert
Pune,Flower,2015,April,10239,415,1035,725,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,7.25,4.15,10.35,620,1043.0,-30.49,Distress Glut / Price Crash
Pune,Flower,2016,April,13333,748,1943,1686,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,16.86,7.48,19.43,1195,1043.0,61.65,Inflated Price / Hoarding Alert
Pune,Carrot,2015,April,5648,600,1415,1008,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,10.08,6.0,14.15,815,1113.5,-9.47,Normal / Fair Mandi Price
Pune,Carrot,2016,April,9409,535,1165,955,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,9.55,5.35,11.65,630,1113.5,-14.23,Normal / Fair Mandi Price
Pune,Cluster Bean,2015,April,3557,1470,3175,2323,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,23.23,14.7,31.75,1705,3167.0,-26.65,Distress Glut / Price Crash
Pune,Cluster Bean,2016,April,3467,2355,5050,4615,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,46.15,23.55,50.5,2695,3167.0,45.72,Inflated Price / Hoarding Alert
Pune,Cucumber,2015,April,9641,383,1017,700,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,7.0,3.83,10.17,634,1483.5,-52.81,Distress Glut / Price Crash
Pune,Cucumber,2016,April,11722,815,1870,1630,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,16.3,8.15,18.7,1055,1483.5,9.88,Normal / Fair Mandi Price
Pune,Onion,2015,April,296093,537,1332,922,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,9.22,5.37,13.32,795,770.0,19.74,Normal / Fair Mandi Price
Pune,Onion,2016,April,298958,438,860,724,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,7.24,4.38,8.6,422,770.0,-5.97,Normal / Fair Mandi Price
Pune,Bitter Gourd,2015,April,2147,1916,2911,2413,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,24.13,19.16,29.11,995,3211.0,-24.85,Normal / Fair Mandi Price
Pune,Bitter Gourd,2016,April,1678,2945,4545,4145,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,41.45,29.45,45.45,1600,3211.0,29.09,Inflated Price / Hoarding Alert
Pune,Cabbage,2015,April,10748,295,711,503,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,5.03,2.95,7.11,416,622.5,-19.2,Normal / Fair Mandi Price
Pune,Cabbage,2016,April,13046,298,775,590,2016-04-01,Pune,Maharashtra,4,2,Summer/Zaid,5.9,2.98,7.75,477,622.5,-5.22,Normal / Fair Mandi Price
Pune,Pumpkin,2015,April,348,1421,1921,1674,2015-04-01,Pune,Maharashtra,4,2,Summer/Zaid,16.74,14.21,19.21,500,1008.0,66.07,Inflated Price / Hoarding Alert
